EDM_id;EDM_Region;EDM_DS;EDM_commune;EDM_FS;EGRATUITE_id;EGRATUITE_Region;EGRATUITE_DS;EGRATUITE_commune;EGRATUITE_FS;EQUALITE_id;EQUALITE_Region;EQUALITE_DS;EQUALITE_commune;EQUALITE_FS
xAISsOYZbD8;Centre Ouest;DS Sabou;Sabou;CSPS Tanghin wobdo;HVmLAGIEmkz;CENTRE OUEST ;DS SABOU ;COMMUNE SABOU ;CSPS TANGHIN WOBDO ;xAISsOYZbD8;Centre Ouest;DS Sabou;Sabou;CSPS Tanghin wobdo
CV0HFqWTt2S;Centre Ouest;DS Sabou;Sabou;Saint Maximilien kolbe de Sabou;PVVYOaXojDd;CENTRE OUEST ;DS SABOU ;COMMUNE SABOU ;CM SAINT MAXIMILIEN KOLBE DE SABOU ;CV0HFqWTt2S;Centre Ouest;DS Sabou;Sabou;Saint Maximilien kolbe de Sabou
UJJL3KbPYc2;Centre Ouest;DS Sabou;Sourgou;CM Sourgou;MM1ktzzhMWN;CENTRE OUEST ;DS SABOU ;COMMUNE SOURGOU ;CSPS SOURGOU ;UJJL3KbPYc2;Centre Ouest;DS Sabou;Sourgou;CM Sourgou
pSdKnSWnvqH;Centre Ouest;DS Sabou;Sourgou;CSPS La;ZHNc6lQgU9x;CENTRE OUEST ;DS SABOU ;COMMUNE SOURGOU ;CSPS LA ;pSdKnSWnvqH;Centre Ouest;DS Sabou;Sourgou;CSPS La
mYetEdrPRvf;Centre Ouest;DS Sabou;Sourgou;CSPS Roogho;viG9ht8MIa4;CENTRE OUEST ;DS SABOU ;COMMUNE SOURGOU ;CSPS ROOGHO ;mYetEdrPRvf;Centre Ouest;DS Sabou;Sourgou;CSPS Roogho
O0EEDMjTGGu;Centre Ouest;DS Sabou;Sourgou;CSPS Woro;i5lJjB58h68;CENTRE OUEST ;DS SABOU ;COMMUNE SOURGOU ;CSPS WORO ;O0EEDMjTGGu;Centre Ouest;DS Sabou;Sourgou;CSPS Woro
RxDFd57TM1y;Centre Ouest;DS Sabou;Thyou;CM Thyou;HLFlcYdMc3g;CENTRE OUEST ;DS SABOU ;COMMUNE THYOU ;CSPS THYOU ;RxDFd57TM1y;Centre Ouest;DS Sabou;Thyou;CM Thyou
bJEFcdmlECg;Centre Ouest;DS Sabou;Thyou;CSPS de Koukin;rtyOtQ1pa9E;CENTRE OUEST ;DS SABOU ;COMMUNE THYOU ;CSPS KOUKIN DS SABOU ;bJEFcdmlECg;Centre Ouest;DS Sabou;Thyou;CSPS de Koukin
xW5l5h04xDc;Centre Ouest;DS Sabou;Thyou;CSPS Goumogo;LhCMjUt8Lzr;CENTRE OUEST ;DS SABOU ;COMMUNE THYOU ;CSPS GOUMOGO ;xW5l5h04xDc;Centre Ouest;DS Sabou;Thyou;CSPS Goumogo
QWr0R9SZuYL;Centre Ouest;DS Sabou;Thyou;CSPS Kamse;sCPDBIuNeXP;CENTRE OUEST ;DS SABOU ;COMMUNE THYOU ;CSPS KAMSE DS SABOU ;QWr0R9SZuYL;Centre Ouest;DS Sabou;Thyou;CSPS Kamse
EahwxPS7LPj;Centre Ouest;DS Sabou;Thyou;CSPS Moukoan;iT3Iy8khb0q;CENTRE OUEST ;DS SABOU ;COMMUNE THYOU ;CSPS MOUKOUAN ;EahwxPS7LPj;Centre Ouest;DS Sabou;Thyou;CSPS Moukoan
bJ5o9eUcxTe;Centre Ouest;DS Sabou;Thyou;CSPS Sogpelse;R1h3uuWp1te;CENTRE OUEST ;DS SABOU ;COMMUNE THYOU ;CSPS SOGPELSE ;bJ5o9eUcxTe;Centre Ouest;DS Sabou;Thyou;CSPS Sogpelse
CvrOKD6Fv3O;Centre Ouest;DS Sabou;Thyou;CSPS Soula;N04r1kEUc6F;CENTRE OUEST ;DS SABOU ;COMMUNE THYOU ;CSPS SOULA DS SABOU ;CvrOKD6Fv3O;Centre Ouest;DS Sabou;Thyou;CSPS Soula
IkhFYM6Op73;Centre Ouest;DS Sabou;Thyou;CSPS Villa;X74DAvoa26B;CENTRE OUEST ;DS SABOU ;COMMUNE THYOU ;CSPS VILLA ;IkhFYM6Op73;Centre Ouest;DS Sabou;Thyou;CSPS Villa
WfDMk10NjM6;Centre Ouest;DS Sapouy;Bakata;CSPS Bakata;IStwsIP8GiR;CENTRE OUEST ;DS SAPOUY ;COMMUNE BAKATA ;CSPS BAKATA ;WfDMk10NjM6;Centre Ouest;DS Sapouy;Bakata;CSPS Bakata
I6Tzwd0fd87;Centre Ouest;DS Sapouy;Bakata;CSPS Basnere ;vuzWat0P9p4;CENTRE OUEST ;DS SAPOUY ;COMMUNE BAKATA ;CSPS BASNERE DS SAPOUY ;I6Tzwd0fd87;Centre Ouest;DS Sapouy;Bakata;CSPS Basnere 
auyMclaZYti;Centre Ouest;DS Sapouy;Bakata;CSPS Biyené;SUNSbfdkBik;CENTRE OUEST ;DS SAPOUY ;COMMUNE BAKATA ;CSPS BIYENE ;auyMclaZYti;Centre Ouest;DS Sapouy;Bakata;CSPS Biyené
FjwbcPbkQcB;Centre Ouest;DS Sapouy;Bakata;CSPS Kinkirsgogo;VVCQO2wzfYT;CENTRE OUEST ;DS SAPOUY ;COMMUNE BAKATA ;CSPS KINKIRSGOGO ;FjwbcPbkQcB;Centre Ouest;DS Sapouy;Bakata;CSPS Kinkirsgogo
MSa6BY33ou1;Centre Ouest;DS Sapouy;Bakata;CSPS Tayalo ;PY7DyCgsB8x;CENTRE OUEST ;DS SAPOUY ;COMMUNE BAKATA ;CSPS TAYALO ;MSa6BY33ou1;Centre Ouest;DS Sapouy;Bakata;CSPS Tayalo 
xRqFI0eVtDf;Centre Ouest;DS Sapouy;Bougnounou;CSPS Bougnounou;GAjscwDcNtk;CENTRE OUEST ;DS SAPOUY ;COMMUNE BOUGNOUNOU ;CSPS BOUGNOUNOU ;xRqFI0eVtDf;Centre Ouest;DS Sapouy;Bougnounou;CSPS Bougnounou
CjvpuzCexKs;Centre Ouest;DS Sapouy;Bougnounou;CSPS Sala;HkCzODjCK4V;CENTRE OUEST ;DS SAPOUY ;COMMUNE BOUGNOUNOU ;CSPS SALA DS SAPOUY ;CjvpuzCexKs;Centre Ouest;DS Sapouy;Bougnounou;CSPS Sala
ddWAkStF5IY;Centre Ouest;DS Sapouy;Bougnounou;CSPS Sapo;OWNLHhtlkNm;CENTRE OUEST ;DS SAPOUY ;COMMUNE BOUGNOUNOU ;CSPS SAPO ;ddWAkStF5IY;Centre Ouest;DS Sapouy;Bougnounou;CSPS Sapo
E0SDPLSGFtf;Centre Ouest;DS Sapouy;Dalo;CSPS Bazilakoa;GiTLKWKKrMz;CENTRE OUEST ;DS SAPOUY ;COMMUNE DALO ;CSPS BAZILAKOA ;E0SDPLSGFtf;Centre Ouest;DS Sapouy;Dalo;CSPS Bazilakoa
HQ6nzQZgGTF;Centre Ouest;DS Sapouy;Dalo;CSPS Dalo;JSjxbFzlcq8;CENTRE OUEST ;DS SAPOUY ;COMMUNE DALO ;CSPS DALO ;HQ6nzQZgGTF;Centre Ouest;DS Sapouy;Dalo;CSPS Dalo
rTHgojk3DUe;Centre Ouest;DS Sapouy;Gao;CSPS Gao;uavZkQENxM6;CENTRE OUEST ;DS SAPOUY ;COMMUNE GAO ;CSPS GAO ;rTHgojk3DUe;Centre Ouest;DS Sapouy;Gao;CSPS Gao
XPBOrH9mBkT;Centre Ouest;DS Sapouy;Gao;CSPS Nassira;Kqpqd8IF4CP;CENTRE OUEST ;DS SAPOUY ;COMMUNE GAO ;CSPS NASSIRA ;XPBOrH9mBkT;Centre Ouest;DS Sapouy;Gao;CSPS Nassira
SLvethsyI2s;Centre Ouest;DS Sapouy;Gao;CSPS Passin;pTlgIA4nGSI;CENTRE OUEST ;DS SAPOUY ;COMMUNE GAO ;CSPS PASSIN ;SLvethsyI2s;Centre Ouest;DS Sapouy;Gao;CSPS Passin
GnU1va5u6qo;Centre Ouest;DS Sapouy;Kassou;CSPS Cassou;pQsY9urt7iG;CENTRE OUEST ;DS SAPOUY ;COMMUNE CASSOU ;CM CASSOU ;GnU1va5u6qo;Centre Ouest;DS Sapouy;Kassou;CSPS Cassou
NOq7VPj5B9S;Centre Ouest;DS Sapouy;Kassou;CSPS Kassolo Tiabona;ihpwwQ49dbz;CENTRE OUEST ;DS SAPOUY ;COMMUNE CASSOU ;CSPS KASSOLO TIABONA ;NOq7VPj5B9S;Centre Ouest;DS Sapouy;Kassou;CSPS Kassolo Tiabona
gp0wyOpXmOp;Centre Ouest;DS Sapouy;Kassou;CSPS Lon;Ypu8xWllfA3;CENTRE OUEST ;DS SAPOUY ;COMMUNE CASSOU ;CSPS LON ;gp0wyOpXmOp;Centre Ouest;DS Sapouy;Kassou;CSPS Lon
Ylc9yVZOcRk;Centre Ouest;DS Sapouy;Kassou;CSPS Nevri;roSMFtm9Vd4;CENTRE OUEST ;DS SAPOUY ;COMMUNE CASSOU ;CSPS NEVRI ;Ylc9yVZOcRk;Centre Ouest;DS Sapouy;Kassou;CSPS Nevri
siOXavZyVnh;Centre Ouest;DS Sapouy;Kassou;CSPS Niensou;NdUdBJ3Qzar;CENTRE OUEST ;DS SAPOUY ;COMMUNE CASSOU ;CSPS GNANSOU ;siOXavZyVnh;Centre Ouest;DS Sapouy;Kassou;CSPS Niensou
LdU0MLjsFID;Centre Ouest;DS Sapouy;Kassou;CSPS Ouayou;Mf0FGCZufOC;CENTRE OUEST ;DS SAPOUY ;COMMUNE CASSOU ;CSPS OUAYOU ;LdU0MLjsFID;Centre Ouest;DS Sapouy;Kassou;CSPS Ouayou
yKj2X6XXko2;Centre Ouest;DS Sapouy;Kassou;CSPS Sourou;MC9mCBbj0Vd;CENTRE OUEST ;DS SAPOUY ;COMMUNE CASSOU ;CSPS SOUROU DS SAPOUY ;yKj2X6XXko2;Centre Ouest;DS Sapouy;Kassou;CSPS Sourou
bowZnGHW6W1;Centre Ouest;DS Sapouy;Kassou;CSPS Thiao;A1u7RjxMUb5;CENTRE OUEST ;DS SAPOUY ;COMMUNE CASSOU ;CSPS THIAO DS SAPUY ;bowZnGHW6W1;Centre Ouest;DS Sapouy;Kassou;CSPS Thiao
avfcZzVvGQ6;Centre Ouest;DS Sapouy;Kassou;Dispensaire Koundi ;JKVKD4uYILL;CENTRE OUEST ;DS SAPOUY ;COMMUNE CASSOU ;CSPS KOUNDI ;avfcZzVvGQ6;Centre Ouest;DS Sapouy;Kassou;Dispensaire Koundi 
XmxxfPsGdRt;Centre Ouest;DS Sapouy;Sapouy;CMA Sapouy;Uft0SwxEkvo;CENTRE OUEST ;DS SAPOUY ;COMMUNE SAPOUY ;CMA SAPOUY ;XmxxfPsGdRt;Centre Ouest;DS Sapouy;Sapouy;CMA Sapouy
p7IdwAVLFxZ;Centre Ouest;DS Sapouy;Sapouy;CSPS Bawiga;KuxVaOH4cde;CENTRE OUEST ;DS SAPOUY ;COMMUNE SAPOUY ;CSPS BAWIGA ;p7IdwAVLFxZ;Centre Ouest;DS Sapouy;Sapouy;CSPS Bawiga
SViRgb9xRWf;Centre Ouest;DS Sapouy;Sapouy;CSPS Bwon;f7y3wNM0ytD;CENTRE OUEST ;DS SAPOUY ;COMMUNE SAPOUY ;CSPS BWON ;SViRgb9xRWf;Centre Ouest;DS Sapouy;Sapouy;CSPS Bwon
FuAn79XVlsv;Centre Ouest;DS Sapouy;Sapouy;CSPS Dialo;Wdc020kQBGf;CENTRE OUEST ;DS SAPOUY ;COMMUNE SAPOUY ;CSPS DIALO ;FuAn79XVlsv;Centre Ouest;DS Sapouy;Sapouy;CSPS Dialo
bTMsY6tqwXT;Centre Ouest;DS Sapouy;Sapouy;CSPS Galo;SeK4ED4kfSy;CENTRE OUEST ;DS SAPOUY ;COMMUNE SAPOUY ;CSPS GALO ;bTMsY6tqwXT;Centre Ouest;DS Sapouy;Sapouy;CSPS Galo
YfjmnGnKPZn;Centre Ouest;DS Sapouy;Sapouy;CSPS Napo-Nabilpaga ;g4opAyIl8dc;CENTRE OUEST ;DS SAPOUY ;COMMUNE SAPOUY ;CSPS NAPO NABILPAGA ;YfjmnGnKPZn;Centre Ouest;DS Sapouy;Sapouy;CSPS Napo-Nabilpaga 
HmEPBjxgPjV;Centre Ouest;DS Sapouy;Sapouy;CSPS Nebrou;siu6B03c4Bq;CENTRE OUEST ;DS SAPOUY ;COMMUNE SAPOUY ;CSPS NEBROU ;HmEPBjxgPjV;Centre Ouest;DS Sapouy;Sapouy;CSPS Nebrou
pSzHnwD5Q6v;Centre Ouest;DS Sapouy;Sapouy;CSPS Soubouaré;jnu6bcfyEej;CENTRE OUEST ;DS SAPOUY ;COMMUNE SAPOUY ;CSPS SOUBOUARE DS SAPOUY ;pSzHnwD5Q6v;Centre Ouest;DS Sapouy;Sapouy;CSPS Soubouaré
dNjnsKUj88W;Centre Ouest;DS Sapouy;Sapouy;CSPS Tiaben Kasso;kWjCTx7ZI0l;CENTRE OUEST ;DS SAPOUY ;COMMUNE SAPOUY ;CSPS TIABEN KASSO ;dNjnsKUj88W;Centre Ouest;DS Sapouy;Sapouy;CSPS Tiaben Kasso
hb9rzuFLl0w;Centre Ouest;DS Sapouy;Sapouy;CSPS Tiare (DS Sapouy);dAKTufFs08J;CENTRE OUEST ;DS SAPOUY ;COMMUNE SAPOUY ;CSPS TIARE DS SAPOUY ;hb9rzuFLl0w;Centre Ouest;DS Sapouy;Sapouy;CSPS Tiare (DS Sapouy)
kMywv1Q3tq4;Centre Ouest;DS Sapouy;Sapouy;CSPS Urbain (DS Sapouy);XdAw16rsm0K;CENTRE OUEST ;DS SAPOUY ;COMMUNE SAPOUY ;CSPS URBAIN DS SAPOUY ;kMywv1Q3tq4;Centre Ouest;DS Sapouy;Sapouy;CSPS Urbain (DS Sapouy)
rWhsGAU8aDy;Centre Ouest;DS Sapouy;Sapouy;Dispensaire Yahvé Rapha;eyivJCtIfne;CENTRE OUEST ;DS SAPOUY ;COMMUNE SAPOUY ;DISPENSAIRE YAHVE RAPHA ;rWhsGAU8aDy;Centre Ouest;DS Sapouy;Sapouy;Dispensaire Yahvé Rapha
mBwKHza4i4g;Centre Ouest;DS Tenado;Kyon;CSPS Balenvalse;IHNqNQHuTVS;CENTRE OUEST ;DS TENADO ;COMMUNE KYON ;CSPS BALENVALSE ;mBwKHza4i4g;Centre Ouest;DS Tenado;Kyon;CSPS Balenvalse
cmNEOSVPxaM;Centre Ouest;DS Tenado;Kyon;CSPS Kyon;vAbGeUbFbYa;CENTRE OUEST ;DS TENADO ;COMMUNE KYON ;CSPS KYON ;cmNEOSVPxaM;Centre Ouest;DS Tenado;Kyon;CSPS Kyon
J5EZ7WLYciq;Centre Ouest;DS Tenado;Kyon;CSPS Nagarpoulou;pO3Y8ifIZgc;CENTRE OUEST ;DS TENADO ;COMMUNE KYON ;CSPS NAGARPOULOU ;J5EZ7WLYciq;Centre Ouest;DS Tenado;Kyon;CSPS Nagarpoulou
c29ecjVHsFY;Centre Ouest;DS Tenado;Kyon;CSPS Poa (DS Tenado);P3uULxed18T;CENTRE OUEST ;DS TENADO ;COMMUNE KYON ;CSPS POA TENADO ;c29ecjVHsFY;Centre Ouest;DS Tenado;Kyon;CSPS Poa (DS Tenado)
NwUjvFCGuqi;Centre Ouest;DS Tenado;Pouni;CM Pouni;bTrX7Gclnpd;CENTRE OUEST ;DS TENADO ;COMMUNE POUNI ;CM POUNI ;NwUjvFCGuqi;Centre Ouest;DS Tenado;Pouni;CM Pouni
beDGY36Ctx6;Centre Ouest;DS Tenado;Pouni;CSPS Baganapoun;t584w80Xs6k;CENTRE OUEST ;DS TENADO ;COMMUNE POUNI ;CSPS BAGANAPOUN ;beDGY36Ctx6;Centre Ouest;DS Tenado;Pouni;CSPS Baganapoun
DjLxNF5Ffma;Centre Ouest;DS Tenado;Pouni;CSPS Bandéo-Napone;mxKA2lbUbVS;CENTRE OUEST ;DS TENADO ;COMMUNE POUNI ;CSPS BANDEO NAPONE ;DjLxNF5Ffma;Centre Ouest;DS Tenado;Pouni;CSPS Bandéo-Napone
rGCH79tpHm9;Centre Ouest;DS Tenado;Pouni;CSPS Edie;Lrzh3vptp0F;CENTRE OUEST ;DS TENADO ;COMMUNE POUNI ;CSPS EDIE ;rGCH79tpHm9;Centre Ouest;DS Tenado;Pouni;CSPS Edie
kUBLQUenmDW;Centre Ouest;DS Tenado;Pouni;CSPS Elinga;pxaa4H9UyYb;CENTRE OUEST ;DS TENADO ;COMMUNE POUNI ;CSPS ELINGA ;kUBLQUenmDW;Centre Ouest;DS Tenado;Pouni;CSPS Elinga
SE4X7QDdma6;Centre Ouest;DS Tenado;Pouni;CSPS Lilboure;WiUWXyuNIRs;CENTRE OUEST ;DS TENADO ;COMMUNE POUNI ;CSPS LILBOURE DS TENADO ;SE4X7QDdma6;Centre Ouest;DS Tenado;Pouni;CSPS Lilboure
pzktUVhumjO;Centre Ouest;DS Tenado;Pouni;CSPS Tita;NusxRLVA0O6;CENTRE OUEST ;DS TENADO ;COMMUNE POUNI ;CSPS TITA ;pzktUVhumjO;Centre Ouest;DS Tenado;Pouni;CSPS Tita
VsLz6wUow43;Centre Ouest;DS Tenado;Pouni;CSPS Tyelle;f6JUhSLhpxP;CENTRE OUEST ;DS TENADO ;COMMUNE POUNI ;CSPS TYIELLE ;VsLz6wUow43;Centre Ouest;DS Tenado;Pouni;CSPS Tyelle
IZFKUKsteSQ;Centre Ouest;DS Tenado;Tenado;CM Tenado;cc0MDbJwQMG;CENTRE OUEST ;DS TENADO ;COMMUNE TENADO ;CM TENADO ;IZFKUKsteSQ;Centre Ouest;DS Tenado;Tenado;CM Tenado
gi2SHppIBGd;Centre Ouest;DS Tenado;Tenado;CSPS Batondo;ZYaevQIt6g7;CENTRE OUEST ;DS TENADO ;COMMUNE TENADO ;CSPS BATONDO ;gi2SHppIBGd;Centre Ouest;DS Tenado;Tenado;CSPS Batondo
SbE3dCsXdIL;Centre Ouest;DS Tenado;Tenado;CSPS Bavila;Df3ISeYhcr0;CENTRE OUEST ;DS TENADO ;COMMUNE TENADO ;CSPS BAVILA ;SbE3dCsXdIL;Centre Ouest;DS Tenado;Tenado;CSPS Bavila
vQAdSaVxDg2;Centre Ouest;DS Tenado;Tenado;CSPS Doudou;mGmfGScfOU4;CENTRE OUEST ;DS TENADO ;COMMUNE TENADO ;CSPS DOUDOU ;vQAdSaVxDg2;Centre Ouest;DS Tenado;Tenado;CSPS Doudou
xAVgcODohYy;Centre Ouest;DS Tenado;Tenado;CSPS Koukouldi;QUvPLSqFPb4;CENTRE OUEST ;DS TENADO ;COMMUNE TENADO ;CSPS KOUKOULDI ;xAVgcODohYy;Centre Ouest;DS Tenado;Tenado;CSPS Koukouldi
gkYe7JNZwrP;Centre Ouest;DS Tenado;Tenado;CSPS Poun;akPCgxjmRQQ;CENTRE OUEST ;DS TENADO ;COMMUNE TENADO ;CSPS POUN ;gkYe7JNZwrP;Centre Ouest;DS Tenado;Tenado;CSPS Poun
ZksMywzLyNs;Centre Ouest;DS Tenado;Tenado;CSPS Tialgo;Hw3H3GnE1uf;CENTRE OUEST ;DS TENADO ;COMMUNE TENADO ;CSPS TIALGO ;ZksMywzLyNs;Centre Ouest;DS Tenado;Tenado;CSPS Tialgo
nJkHfglUwUV;Centre Ouest;DS Tenado;Tenado;CSPS Tiogo;TKhSFXiamRl;CENTRE OUEST ;DS TENADO ;COMMUNE TENADO ;CSPS TIOGO ;nJkHfglUwUV;Centre Ouest;DS Tenado;Tenado;CSPS Tiogo
QW1hbyvy1Ju;Centre Ouest;DS Tenado;Zamo;CSPS Guigui;ePh2o8yIhfn;CENTRE OUEST ;DS TENADO ;COMMUNE ZAMO ;CSPS GUIGUI ;QW1hbyvy1Ju;Centre Ouest;DS Tenado;Zamo;CSPS Guigui
raCgALNGj27;Centre Ouest;DS Tenado;Zamo;CSPS Koalio;Z6bWoYR5O3G;CENTRE OUEST ;DS TENADO ;COMMUNE ZAMO ;CSPS KOALIO ;raCgALNGj27;Centre Ouest;DS Tenado;Zamo;CSPS Koalio
iOTa8g4rA8T;Centre Ouest;DS Tenado;Zamo;CSPS Lia;CI75wo4hTIz;CENTRE OUEST ;DS TENADO ;COMMUNE ZAMO ;CSPS LIA ;iOTa8g4rA8T;Centre Ouest;DS Tenado;Zamo;CSPS Lia
AgPrwSc5tZQ;Centre Ouest;DS Tenado;Zamo;CSPS Zamo;ZGYsTAXjGmI;CENTRE OUEST ;DS TENADO ;COMMUNE ZAMO ;CSPS ZAMO ;AgPrwSc5tZQ;Centre Ouest;DS Tenado;Zamo;CSPS Zamo
mecXNVQoaRl;Centre Ouest;DS Tenado;Zawara;CSPS Baporo;B2XB8UO3aqD;CENTRE OUEST ;DS TENADO ;COMMUNE ZAWARA ;CSPS BAPORO ;mecXNVQoaRl;Centre Ouest;DS Tenado;Zawara;CSPS Baporo
HjX9xwRLY8l;Centre Ouest;DS Tenado;Zawara;CSPS Laba;uivfcbGD86U;CENTRE OUEST ;DS TENADO ;COMMUNE ZAWARA ;CSPS LABA ;HjX9xwRLY8l;Centre Ouest;DS Tenado;Zawara;CSPS Laba
guQSpllzfzz;Centre Ouest;DS Tenado;Zawara;CSPS Tiodie;MOafo1TjvCQ;CENTRE OUEST ;DS TENADO ;COMMUNE ZAWARA ;CSPS TIODIE ;guQSpllzfzz;Centre Ouest;DS Tenado;Zawara;CSPS Tiodie
DJUEB1F9LPo;Centre Ouest;DS Tenado;Zawara;CSPS Zawara;z6YUxPBsmWm;CENTRE OUEST ;DS TENADO ;COMMUNE ZAWARA ;CSPS ZAWARA ;DJUEB1F9LPo;Centre Ouest;DS Tenado;Zawara;CSPS Zawara
MtLTnf0lGw4;Centre Sud;DS Kombissiri;Doulougou;CSPS Doulougou;wiygkia28tm;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE DOULOUGOU ;CSPS DOULOUGOU ;MtLTnf0lGw4;Centre Sud;DS Kombissiri;Doulougou;CSPS Doulougou
ZWSeUFCRzSL;Centre Sud;DS Kombissiri;Doulougou;CSPS Gana;C26uVtR62IB;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE DOULOUGOU ;CSPS GANA ;ZWSeUFCRzSL;Centre Sud;DS Kombissiri;Doulougou;CSPS Gana
u2Kh4fjxCaF;Centre Sud;DS Kombissiri;Doulougou;CSPS Guidissi;P5gE34VHy2u;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE DOULOUGOU ;CSPS GUIDISSI ;u2Kh4fjxCaF;Centre Sud;DS Kombissiri;Doulougou;CSPS Guidissi
P4x9Dms6P5r;Centre Sud;DS Kombissiri;Doulougou;CSPS Rakaye;CjIyFPyCEIW;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE DOULOUGOU ;CSPS RAKAYE ;P4x9Dms6P5r;Centre Sud;DS Kombissiri;Doulougou;CSPS Rakaye
aFsw6hUKQDK;Centre Sud;DS Kombissiri;Doulougou;CSPS Yanga;DiYtlStxzBO;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE DOULOUGOU ;CSPS YANGA ;aFsw6hUKQDK;Centre Sud;DS Kombissiri;Doulougou;CSPS Yanga
YiD44ixc3dd;Centre Sud;DS Kombissiri;Doulougou;Dispensaire Lamzoudou;zg3KlTLKKy4;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE DOULOUGOU ;DISPENSAIRE LAMZOUDOU ;YiD44ixc3dd;Centre Sud;DS Kombissiri;Doulougou;Dispensaire Lamzoudou
c8pkacu3MMp;Centre Sud;DS Kombissiri;Gaongo;CSPS Douaba;NCtYz1jLi6w;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE GAONGO ;CSPS DOUABA ;c8pkacu3MMp;Centre Sud;DS Kombissiri;Gaongo;CSPS Douaba
TDzmCa6LtnH;Centre Sud;DS Kombissiri;Gaongo;CSPS Gaongo;rQt7HZFm3hs;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE GAONGO ;CSPS GAONGO ;TDzmCa6LtnH;Centre Sud;DS Kombissiri;Gaongo;CSPS Gaongo
kwHxOlXGu8P;Centre Sud;DS Kombissiri;Gaongo;CSPS Nafbanka ;rkgwaWsoadm;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE GAONGO ;CSPS NAFBANKA ;kwHxOlXGu8P;Centre Sud;DS Kombissiri;Gaongo;CSPS Nafbanka 
FcxezmoTJ3H;Centre Sud;DS Kombissiri;Gaongo;CSPS Wardogo;uYdjbeqjZIV;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE GAONGO ;CSPS WARDOGO ;FcxezmoTJ3H;Centre Sud;DS Kombissiri;Gaongo;CSPS Wardogo
zeODInmxdUr;Centre Sud;DS Kombissiri;Kombissiri;CMA Kombissiri ;kL6pAx50LDi;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE KOMBISSIRI ;CMA KOMBISSIRI ;zeODInmxdUr;Centre Sud;DS Kombissiri;Kombissiri;CMA Kombissiri 
jxc5imTeENt;Centre Sud;DS Kombissiri;Kombissiri;CSPS Guirgho;M2aQEExqjMx;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE KOMBISSIRI ;CSPS GUIRGHO DS KOMBISSIRI ;jxc5imTeENt;Centre Sud;DS Kombissiri;Kombissiri;CSPS Guirgho
xutClhcqTet;Centre Sud;DS Kombissiri;Kombissiri;CSPS Kalwiga;zIPd1kc4Hzb;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE KOMBISSIRI ;CSPS KALWIGA ;xutClhcqTet;Centre Sud;DS Kombissiri;Kombissiri;CSPS Kalwiga
Z54hgi4Ucvq;Centre Sud;DS Kombissiri;Kombissiri;CSPS Konlobwandé;nT92Zga2cGl;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE KOMBISSIRI ;CSPS KONLOBWANDE ;Z54hgi4Ucvq;Centre Sud;DS Kombissiri;Kombissiri;CSPS Konlobwandé
Qd4aJqwE3Dp;Centre Sud;DS Kombissiri;Kombissiri;CSPS Monomtenga;uzCRAiIj3s3;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE KOMBISSIRI ;CSPS MONOMTENGA ;Qd4aJqwE3Dp;Centre Sud;DS Kombissiri;Kombissiri;CSPS Monomtenga
tO4CIfreR96;Centre Sud;DS Kombissiri;Kombissiri;CSPS Nagnimi ;MWsJ1IJ3c8x;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE KOMBISSIRI ;CSPS NAGNIMI ;tO4CIfreR96;Centre Sud;DS Kombissiri;Kombissiri;CSPS Nagnimi 
GpKGDD7lKW1;Centre Sud;DS Kombissiri;Kombissiri;CSPS Premier échelon;oelOdeTEOFe;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE KOMBISSIRI ;CSPS PREMIER ECHELON ;GpKGDD7lKW1;Centre Sud;DS Kombissiri;Kombissiri;CSPS Premier échelon
DUOR1kYHGYm;Centre Sud;DS Kombissiri;Kombissiri;CSPS Tampinko ;QSBlxEP5h3L;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE KOMBISSIRI ;CSPS TAMPINKO ;DUOR1kYHGYm;Centre Sud;DS Kombissiri;Kombissiri;CSPS Tampinko 
yJNfmjDdsKm;Centre Sud;DS Kombissiri;Kombissiri;CSPS Tuili;z3F1m750ubc;CENTRE SUD ;DS KOMBISSIRI ;COMMUNE KOMBISSIRI ;CSPS TUILI ;yJNfmjDdsKm;Centre Sud;DS Kombissiri;Kombissiri;CSPS Tuili
